FullDate,WaterbodyName,pH,Dissolved Oxygen,Conductivity @25°C
2007-04-01,MOY_080,8.4,113.0,441.0
2007-04-01,CORROY_010,8.0,87.0,655.0
2007-04-01,GLENCULLEN_020,7.63,55.6,356.0
2007-04-01,MOY_080,8.4,113.0,441.0
2007-04-01,GLORE (MAYO)_020,8.3,105.0,586.0
2007-04-01,GLORE (MAYO)_020,8.3,105.0,586.0
2007-04-01,DARGLE_020,7.89,57.45,356.0
2007-04-01,Derg DL,6.84,54.495,356.0
2007-04-01,YELLOW (FOXFORD)_020,8.2,101.0,337.0
2007-04-01,MANULLA_040,8.1,110.0,569.0
2007-04-01,BELLAWADDY_020,8.3,92.0,606.0
2007-04-01,MANULLA_040,8.1,110.0,569.0
2007-04-01,GLENCULLEN_020,7.89,56.15,356.0
2007-04-01,GLENCREE_010,6.5,54.9,356.0
2007-04-01,GLENCREE_010,6.71,53.35,356.0
2007-04-01,BELLAWADDY_010,8.3,102.0,652.0
2007-04-01,CAMCOR_050,8.26,106.5,636.0
2007-04-01,DEEL (CROSSMOLINA)_050,8.0,92.0,531.0
2007-04-01,AVONMORE_040,6.85,56.8,356.0
2007-04-01,MOY_090,8.3,109.0,493.0
2007-04-01,CLYDAGH (CASTLEBAR)_010,8.3,110.0,229.0
2007-04-01,BEHY (NORTH MAYO)_010,7.8,91.0,575.0
2007-04-01,GLENCREE_010,6.71,53.35,356.0
2007-04-01,MOY_090,8.2,100.0,497.0
2007-04-01,MOY_070,8.1,103.0,420.0
2007-05-01,MOY_090,8.4,115.0,370.0
2007-05-01,GWEESTION_020,8.3,110.0,574.0
2007-05-01,MOY_090,8.4,115.0,370.0
2007-05-01,GWEESTION_020,8.4,120.0,499.0
2007-05-01,MOY_080,8.4,112.0,310.0
2007-05-01,MOY_080,8.3,94.0,492.0
2007-05-01,MOY_080,8.4,112.0,310.0
2007-05-01,TRIMOGE_030,8.5,114.0,446.0
2007-05-01,TRIMOGE_030,8.3,107.0,534.0
2007-05-01,MOY_090,8.2,104.0,372.0
2007-05-01,MOY_090,8.4,111.0,450.0
2007-05-01,MOY_090,8.3,114.0,497.0
2007-05-01,MOY_090,8.3,114.0,497.0
2007-05-01,CASTLEBAR_040,8.0,81.0,509.0
2007-05-01,GLORE (MAYO)_020,8.3,107.0,554.0
2007-05-01,DARGLE_030,8.52,70.35,356.0
2007-05-01,CLYDAGH (CASTLEBAR)_010,7.9,98.0,159.0
2007-05-01,GLORE (MAYO)_020,8.2,108.0,583.0
2007-05-01,MANULLA_040,8.2,101.0,570.0
2007-05-01,MANULLA_040,8.4,118.0,565.0
2007-05-01,MOY_090,8.4,111.0,450.0
2007-05-01,MANULLA_040,8.2,101.0,570.0
2007-05-01,MANULLA_040,8.4,118.0,565.0
2007-05-01,DEEL (CROSSMOLINA)_050,8.2,114.0,512.0
2007-05-01,DEEL (CROSSMOLINA)_050,7.8,94.0,323.0
2007-05-01,MOY_070,8.3,108.0,404.0
2007-05-01,MOY_070,7.8,101.0,271.0
2007-05-01,MOY_120,8.2,99.0,301.0
2007-05-01,MOY_070,8.3,108.0,404.0
2007-05-01,MOY_070,7.8,101.0,271.0
2007-05-01,MOY_120,8.3,101.0,360.0
2007-05-01,SPADDAGH_010,8.2,108.0,566.0
2007-05-01,SPADDAGH_010,8.3,109.0,451.0
2007-05-01,GRANEY (SHANNON)_050,7.28,91.3,188.0
2007-05-01,YELLOW (FOXFORD)_020,8.1,100.0,258.0
2007-05-01,SPADDAGH_010,8.2,108.0,566.0
2007-05-01,SPADDAGH_010,8.3,109.0,451.0
2007-05-01,MOY_120,8.2,99.0,301.0
2007-05-01,YELLOW (FOXFORD)_020,8.4,102.0,352.0
2007-05-01,CASTLEBAR_020,7.8,81.0,385.0
2007-05-01,DARGLE_030,8.27,56.0,356.0
2007-05-01,MOY_120,8.3,101.0,360.0
2007-05-01,BEHY (NORTH MAYO)_010,7.8,100.0,432.0
2007-05-01,BEHY (NORTH MAYO)_010,8.0,93.0,578.0
2007-05-01,CLYDAGH (CASTLEBAR)_010,8.3,104.0,272.0
2007-05-01,MOY_080,8.3,94.0,492.0
2007-05-01,CASTLEBAR_040,7.9,89.0,421.0
2007-05-01,MOY_090,8.2,104.0,372.0
2007-05-01,CASTLEBAR_020,7.9,89.0,448.0
2007-05-01,GLORE (MAYO)_020,8.3,107.0,554.0
2007-05-01,YELLOW (FOXFORD)_020,8.4,102.0,352.0
2007-05-01,DEEL (CROSSMOLINA)_050,8.2,114.0,512.0
2007-05-01,DEEL (CROSSMOLINA)_050,7.8,94.0,323.0
2007-05-01,GRANEY (SHANNON)_050,7.28,91.3,188.0
2007-05-01,CAMCOR_020,8.28,107.9,363.0
2007-05-01,CAMCOR_020,8.07,98.1,296.0
2007-05-01,TRIMOGE_030,8.3,107.0,534.0
2007-05-01,TRIMOGE_030,8.5,114.0,446.0
2007-05-01,CORROY_010,8.0,108.0,609.0
2007-05-01,CORROY_010,7.8,86.0,622.0
2007-05-01,DARGLE_010,7.98,54.25,356.0
2007-05-01,CAMCOR_020,8.07,98.1,296.0
2007-05-01,GWEESTION_020,8.3,110.0,574.0
2007-05-01,GWEESTION_020,8.4,120.0,499.0
2007-05-01,CAMCOR_020,8.28,107.9,363.0
2007-05-01,CAMCOR_050,8.21,109.9,554.0
2007-05-01,DARGLE_020,7.96,55.4,356.0
2007-05-01,CASTLEBAR_020,7.8,81.0,385.0
2007-05-01,CASTLEBAR_020,7.9,89.0,448.0
2007-05-01,CASTLEBAR_040,8.0,81.0,509.0
2007-05-01,GLORE (MAYO)_020,8.2,108.0,583.0
2007-05-01,CORROY_010,7.8,86.0,622.0
2007-05-01,CORROY_010,8.0,108.0,609.0
2007-05-01,CASTLEBAR_040,7.9,89.0,421.0
2007-05-01,BEHY (NORTH MAYO)_010,8.0,93.0,578.0
2007-05-01,CLYDAGH (CASTLEBAR)_010,8.3,104.0,272.0
2007-05-01,CLYDAGH (CASTLEBAR)_010,7.9,98.0,159.0
2007-05-01,DARGLE_030,8.52,70.35,356.0
2007-05-01,DARGLE_030,8.27,56.0,356.0
2007-05-01,DARGLE_020,7.96,55.4,356.0
2007-05-01,DARGLE_010,7.98,54.25,356.0
2007-05-01,YELLOW (FOXFORD)_020,8.1,100.0,258.0
2007-05-01,CAMCOR_050,8.21,109.9,554.0
2007-06-01,SONNAGH (MOY)_010,8.3,106.0,470.0
2007-06-01,SONNAGH (MOY)_010,8.3,102.0,404.0
2007-06-01,BEHY (NORTH MAYO)_010,7.8,91.0,554.0
2007-06-01,GWEESTION_020,8.2,110.0,532.0
2007-06-01,GWEESTION_010,8.2,103.0,531.0
2007-06-01,MANULLA_040,8.2,109.0,567.0
2007-06-01,MOY_100,8.3,99.0,326.0
2007-06-01,MOY_080,8.3,109.0,377.0
2007-06-01,CAMCOR_020,7.88,106.2,145.0
2007-06-01,SLIEVECLAUR_010,7.9,93.0,655.0
2007-06-01,POLLAGH_010,8.0,98.0,517.0
2007-06-01,POLLAGH_030,8.0,95.0,521.0
2007-06-01,DEEL (CROSSMOLINA)_050,8.0,82.0,449.0
2007-06-01,CARRIGAHORIG STREAM_010,8.27,96.1,639.0
2007-06-01,MOY_090,8.2,105.0,435.0
2007-06-01,CASTLEBAR_040,8.0,90.0,466.0
2007-06-01,MOY_090,8.2,91.0,428.0
2007-06-01,SHANGANAGH_010,8.2,10.7,356.0
2007-06-01,GLORE (MAYO)_020,8.3,110.0,545.0
2007-06-01,GLORE (MAYO)_020,8.2,116.0,581.0
2007-06-01,YELLOW (FOXFORD)_020,8.4,103.0,322.0
2007-06-01,DEEL (CROSSMOLINA)_040,8.1,106.0,244.0
2007-06-01,POLLAGH_040,8.0,93.0,523.0
2007-06-01,CAMCOR_050,8.05,101.3,280.0
2007-06-01,YELLOW (KNOCK)_020,8.0,100.0,537.0
2007-06-01,MOY_120,8.3,100.0,313.0
2007-06-01,MOY_120,8.1,98.0,316.0
2007-06-01,DEEL (CROSSMOLINA)_020,7.8,105.0,157.0
2007-06-01,YELLOW (KNOCK)_010,8.2,114.0,528.0
2007-06-01,DARGLE_030,7.98,53.8,356.0
2007-06-01,DEEL (CROSSMOLINA)_040,8.1,106.0,244.0
2007-06-01,DARGLE_030,8.19,64.75,356.0
2007-06-01,CORROY_010,7.9,79.0,628.0
2007-06-01,SHANGANAGH_010,8.2,10.5,356.0
2007-06-01,MOY_070,8.2,114.0,334.0
2007-06-01,SHANGANAGH_010,8.3,10.2,356.0
2007-06-01,DEEL (CROSSMOLINA)_050,8.0,82.0,449.0
2007-06-01,GRANEY (SHANNON)_050,7.59,94.2,170.0
2007-06-01,CASTLEBAR_020,8.0,97.0,385.0
2007-06-01,CORROY_010,7.9,79.0,628.0
2007-06-01,SHANGANAGH_010,8.2,10.5,356.0
2007-06-01,YELLOW (FOXFORD)_020,8.4,103.0,322.0
2007-06-01,SPADDAGH_010,8.0,97.0,450.0
2007-06-01,SPADDAGH_010,8.3,115.0,527.0
2007-06-01,GRANEY (SHANNON)_050,7.59,94.2,170.0
2007-06-01,SONNAGH (MOY)_010,8.3,102.0,404.0
2007-06-01,GWEESTION_010,8.2,103.0,531.0
2007-06-01,DARGLE_010,6.37,51.5,356.0
2007-06-01,YELLOW (KNOCK)_020,8.0,100.0,537.0
2007-06-01,CARROWKERIBLY LOUGH STREAM_010,8.2,99.0,285.0
2007-06-01,SLIEVECLAUR_010,7.9,93.0,655.0
2007-06-01,SHANGANAGH_010,8.2,10.7,356.0
2007-06-01,CLOONAGHMORE_020,8.3,97.0,422.0
2007-06-01,SONNAGH (MOY)_010,8.3,106.0,470.0
2007-06-01,YELLOW (KNOCK)_010,8.2,114.0,528.0
2007-06-01,TRIMOGE_030,8.3,116.0,502.0
2007-06-01,DARGLE_030,8.19,64.75,356.0
2007-06-01,DARGLE_030,7.98,53.8,356.0
2007-06-01,TRIMOGE_010,8.0,100.0,518.0
2007-06-01,MANULLA_040,8.2,109.0,567.0
2007-06-01,CAMCOR_020,7.88,106.2,145.0
2007-06-01,MOY_080,8.3,109.0,377.0
2007-06-01,GLENREE_030,8.3,100.0,493.0
2007-06-01,GLENREE_030,8.1,101.0,496.0
2007-06-01,KILL OF THE GRANGE STREAM_010,8.1,9.7,356.0
2007-06-01,CAMCOR_050,8.05,101.3,280.0
2007-06-01,KILL OF THE GRANGE STREAM_010,8.1,9.7,356.0
2007-06-01,CLYDAGH (CASTLEBAR)_010,8.2,103.0,220.0
2007-06-01,BEHY (NORTH MAYO)_010,7.8,91.0,554.0
2007-06-01,TRIMOGE_020,8.0,101.0,482.0
2007-06-01,CASTLEBAR_040,8.0,90.0,466.0
2007-06-01,POLLAGH_040,8.0,93.0,523.0
2007-06-01,DARGLE_020,6.69,53.7,356.0
2007-06-01,CLOONAGHMORE_060,8.3,99.0,562.0
2007-06-01,DARGLE_010,6.37,51.5,356.0
2007-06-01,POLLAGH_030,8.0,95.0,521.0
2007-06-01,MOY_120,8.1,98.0,316.0
2007-06-01,MOY_120,8.3,100.0,313.0
2007-06-01,TRIMOGE_030,8.3,116.0,502.0
2007-06-01,POLLAGH_010,8.0,98.0,517.0
2007-06-01,CLYDAGH (CASTLEBAR)_010,8.2,103.0,220.0
2007-06-01,CLOONAGHMORE_060,8.3,99.0,562.0
2007-06-01,MOY_070,8.2,114.0,334.0
2007-06-01,TRIMOGE_020,8.0,101.0,482.0
2007-06-01,CLOONAGHMORE_040,8.2,98.0,491.0
2007-06-01,DEEL (CROSSMOLINA)_020,7.8,105.0,157.0
2007-06-01,CLOONAGHMORE_020,8.3,97.0,422.0
2007-06-01,MOY_100,8.3,99.0,326.0
2007-06-01,SPADDAGH_010,8.0,97.0,450.0
2007-06-01,DARGLE_020,6.69,53.7,356.0
2007-06-01,MOY_090,8.2,91.0,428.0
2007-06-01,GLORE (MAYO)_020,8.2,116.0,581.0
2007-06-01,TRIMOGE_010,8.0,100.0,518.0
2007-06-01,MOY_090,8.2,105.0,435.0
2007-06-01,SPADDAGH_010,8.3,115.0,527.0
2007-06-01,GLENREE_030,8.3,100.0,493.0
2007-06-01,GLORE (MAYO)_020,8.3,110.0,545.0
2007-06-01,GWEESTION_020,8.2,110.0,532.0
2007-06-01,GLENREE_030,8.1,101.0,496.0
2007-06-01,CARRIGAHORIG STREAM_010,8.27,96.1,639.0
2007-06-01,CARROWKERIBLY LOUGH STREAM_010,8.2,99.0,285.0
2007-06-01,CLOONAGHMORE_040,8.2,98.0,491.0
2007-06-01,CASTLEBAR_020,8.0,97.0,385.0
2007-06-01,SHANGANAGH_010,8.3,10.2,356.0
2007-07-01,GLENCULLEN_020,6.34,54.1,356.0
2007-07-01,CASTLEBAR_040,7.9,86.0,526.0
2007-07-01,BALLYCREEN BROOK_020,6.39,56.455,356.0
2007-07-01,MOY_070,8.0,93.0,363.0
2007-07-01,DARGLE_020,8.22,54.75,356.0
2007-07-01,DARGLE_010,8.43,53.1,356.0
2007-07-01,GLENCREE_010,6.17,53.4,356.0
2007-07-01,MOY_090,8.2,54.9,484.0
2007-07-01,GLENCULLEN_020,6.4,54.1,356.0
2007-07-01,GLORE (MAYO)_020,8.1,101.0,546.0
2007-07-01,MOY_120,8.2,54.9,366.0
2007-07-01,GLENCREE_010,7.46,52.9,356.0
2007-07-01,SPADDAGH_010,8.1,99.0,482.0
2007-07-01,GRANEY (SHANNON)_050,7.55,51.26,209.0
2007-07-01,GLORE (MAYO)_020,8.1,101.0,546.0
2007-07-01,MOY_090,7.8,97.0,273.0
2007-07-01,CAMCOR_020,8.16,57.01,255.0
2007-07-01,GLENCULLEN_010,6.03,53.55,356.0
2007-07-01,CAMCOR_020,8.06,55.725,181.0
2007-07-01,GLENCULLEN_010,8.46,54.5,356.0
2007-07-01,BEHY (NORTH MAYO)_010,7.8,54.9,499.0
2007-07-01,GLENCULLEN_010,6.03,53.55,356.0
2007-07-01,MOY_080,8.2,54.9,488.0
2007-07-01,MOY_120,8.2,54.9,366.0
2007-07-01,ASKANAGAP STREAM_010,5.84,56.04,356.0
2007-07-01,MANULLA_040,7.9,88.0,593.0
2007-07-01,GLENCULLEN_020,6.4,54.1,356.0
2007-07-01,GLENCULLEN_020,6.34,54.1,356.0
2007-07-01,GLENCREE_010,7.46,52.9,356.0
2007-07-01,BEHY (NORTH MAYO)_010,7.8,54.9,499.0
2007-07-01,CAMCOR_020,8.06,55.725,181.0
2007-07-01,DEEL (CROSSMOLINA)_050,7.9,54.9,472.0
2007-07-01,CAMCOR_020,8.16,57.01,255.0
2007-07-01,CAMCOR_050,8.14,55.405,462.0
2007-07-01,CAMCOR_050,8.14,55.405,462.0
2007-07-01,MOY_070,8.0,93.0,363.0
2007-07-01,CLYDAGH (CASTLEBAR)_010,8.1,54.9,235.0
2007-07-01,MOY_090,7.8,97.0,273.0
2007-07-01,Derg DL,6.39,51.455,356.0
2007-07-01,CORROY_010,7.7,72.0,631.0
2007-07-01,GLENCULLEN_010,8.46,54.5,356.0
2007-07-01,GRANEY (SHANNON)_050,7.55,51.26,209.0
2007-07-01,GLENCREE_010,6.17,53.4,356.0
2007-07-01,AVONMORE_040,6.24,56.2,356.0
2007-07-01,DARGLE_030,8.06,55.3,356.0
2007-07-01,YELLOW (FOXFORD)_020,7.7,100.0,149.0
2007-07-01,ASKANAGAP STREAM_010,5.84,56.04,356.0
2007-07-01,DARGLE_030,8.06,55.3,356.0
2007-07-01,DARGLE_030,7.87,54.2,356.0
2007-07-01,Holan,8.3,56.6,394.0
2007-07-01,TRIMOGE_030,8.1,100.0,473.0
2007-07-01,DARGLE_030,7.87,54.2,356.0
2007-07-01,CORROY_010,7.7,72.0,631.0
2007-07-01,CASTLEBAR_020,8.0,54.9,348.0
2007-07-01,GWEESTION_020,8.0,95.0,479.0
2007-07-01,Washpool,8.4,63.0,384.0
2007-07-01,SPADDAGH_010,8.1,99.0,482.0
2007-07-01,BALLYCREEN BROOK_020,6.39,56.455,356.0
2007-07-01,KILMACANOGE_010,7.88,54.1,356.0
2007-07-01,KILMACANOGE_010,7.77,49.2,356.0
2007-07-01,DARGLE_010,8.43,53.1,356.0
2007-07-01,KILMACANOGE_010,8.07,53.8,356.0
2007-07-01,Washpool,8.4,63.0,384.0
2007-07-01,YELLOW (FOXFORD)_020,7.7,100.0,149.0
2007-07-01,DARGLE_020,8.22,54.75,356.0
2007-07-01,CASTLEBAR_040,7.9,86.0,526.0
2007-07-01,GWEESTION_020,8.0,95.0,479.0
2007-07-01,TRIMOGE_030,8.1,100.0,473.0
2007-07-01,KILMACANOGE_010,7.88,54.1,356.0
2007-07-01,KILMACANOGE_010,7.77,49.2,356.0
2007-07-01,Holan,8.3,56.6,394.0
2007-07-01,KILMACANOGE_010,8.07,53.8,356.0
2007-07-01,MANULLA_040,7.9,88.0,593.0
2007-07-01,AVONMORE_040,6.24,56.2,356.0
2007-08-01,DARGLE_010,6.72,52.6,356.0
2007-08-01,MOY_070,7.9,90.0,292.0
2007-08-01,GLENFELLY STREAM_010,8.2,85.2,391.0
2007-08-01,CASTLEBAR_040,7.8,77.0,471.0
2007-08-01,LOUGHNAMINOO STREAM_010,7.4,76.0,470.0
2007-08-01,CASTLEBAR_030,7.9,94.0,553.0
2007-08-01,Inniscarra,7.7,50.05,356.0
2007-08-01,CASTLEBAR_020,7.7,50.0,357.0
2007-08-01,TRIMOGE_030,8.2,102.0,442.0
2007-08-01,CLYDAGH (CASTLEBAR)_010,7.5,68.0,102.0
2007-08-01,SPADDAGH_010,8.1,98.0,433.0
2007-08-01,Derg DL,6.87,52.24,356.0
2007-08-01,CASTLEBAR_030,7.9,94.0,553.0
2007-08-01,GLORE (MAYO)_020,8.2,101.0,566.0
2007-08-01,Inniscarra,7.8,48.3,356.0
2007-08-01,Inniscarra,7.9,61.15,356.0
2007-08-01,Allua,7.67,61.8,79.0
2007-08-01,Allua,7.63,62.4,78.0
2007-08-01,MANULLA_010,7.6,80.0,527.0
2007-08-01,CAMCOR_020,8.01,55.025,218.0
2007-08-01,CAMCOR_020,8.1,55.61,280.0
2007-08-01,CAMCOR_020,8.21,56.415,397.0
2007-08-01,DARGLE_020,6.97,54.2,356.0
2007-08-01,MANULLA_020,7.7,81.0,592.0
2007-08-01,MANULLA_020,7.7,82.0,596.0
2007-08-01,Inniscarra,7.9,53.65,356.0
2007-08-01,Inniscarra,8.1,9.8,356.0
2007-08-01,Inniscarra,7.9,54.15,356.0
2007-08-01,Inniscarra,8.0,55.7,356.0
2007-08-01,Inniscarra,7.9,54.75,356.0
2007-08-01,MOY_090,8.0,93.0,362.0
2007-08-01,MOY_090,8.0,80.0,422.0
2007-08-01,GLORE (MAYO)_020,8.2,101.0,566.0
2007-08-01,MOY_090,8.0,80.0,422.0
2007-08-01,MOY_090,8.0,93.0,362.0
2007-08-01,Holan,7.9,39.1,386.0
2007-08-01,DARGLE_010,6.72,52.6,356.0
2007-08-01,DARGLE_020,6.97,54.2,356.0
2007-08-01,Carrigdrohid,7.8,51.5,356.0
2007-08-01,CLYDAGH (CASTLEBAR)_010,7.3,95.0,156.0
2007-08-01,CLYDAGH (CASTLEBAR)_010,7.5,68.0,102.0
2007-08-01,Carrigdrohid,7.9,60.2,356.0
2007-08-01,BEHY (NORTH MAYO)_010,7.7,60.0,416.0
2007-08-01,Carrigdrohid,9.0,67.2,356.0
2007-08-01,CAMCOR_050,8.18,56.56,595.0
2007-08-01,Carrigdrohid,9.0,67.5,356.0
2007-08-01,Allua,7.63,62.4,78.0
2007-08-01,Allua,7.67,61.8,79.0
2007-08-01,Carrigdrohid,7.7,57.45,356.0
2007-08-01,Washpool,8.3,55.85,404.0
2007-08-01,Carrigdrohid,7.8,52.6,356.0
2007-08-01,SWINFORD_010,8.1,106.0,622.0
2007-08-01,SWINFORD_010,8.3,106.0,609.0
2007-08-01,Carrigdrohid,7.9,51.5,356.0
2007-08-01,CASTLEBAR_020,7.9,95.0,411.0
2007-08-01,CAMCOR_020,8.21,56.415,397.0
2007-08-01,CAMCOR_020,8.01,55.025,218.0
2007-08-01,MOY_120,8.2,75.0,400.0
2007-08-01,GWEESTION_020,8.0,94.0,489.0
2007-08-01,Allua,7.42,61.85,71.0
2007-08-01,MANULLA_030,7.9,90.0,608.0
2007-08-01,GLENFELLY STREAM_010,8.2,85.2,391.0
2007-08-01,CLYDAGH (CASTLEBAR)_020,7.8,100.0,242.0
2007-08-01,DARGLE_030,6.84,53.6,356.0
2007-08-01,CAMCOR_020,8.1,55.61,280.0
2007-08-01,DARGLE_030,6.8,54.2,356.0
2007-08-01,MANULLA_040,7.8,89.0,610.0
2007-08-01,MANULLA_040,7.9,87.0,608.0
2007-08-01,TRIMOGE_030,8.2,102.0,442.0
2007-08-01,CLYDAGH (CASTLEBAR)_010,7.3,95.0,156.0
2007-08-01,Carrigdrohid,7.9,58.6,356.0
2007-08-01,Holan,7.9,39.1,386.0
2007-08-01,MOY_080,8.1,87.0,383.0
2007-08-01,GWEESTION_020,8.0,94.0,489.0
2007-08-01,YELLOW (FOXFORD)_020,8.2,96.0,257.0
2007-08-01,MANULLA_010,7.6,80.0,527.0
2007-08-01,Allua,7.42,61.85,71.0
2007-08-01,SWINFORD_010,8.3,106.0,609.0
2007-08-01,Allua,7.42,61.85,71.0
2007-08-01,MANULLA_020,7.7,81.0,592.0
2007-08-01,CAMCOR_050,8.18,56.56,595.0
2007-08-01,DARGLE_030,6.8,54.2,356.0
2007-08-01,CASTLEBAR_020,7.9,95.0,411.0
2007-08-01,MANULLA_040,7.9,87.0,608.0
2007-08-01,Allua,7.63,62.4,78.0
2007-08-01,Allua,7.67,61.8,79.0
2007-08-01,CORROY_010,7.8,71.0,627.0
2007-08-01,MANULLA_040,7.8,89.0,610.0
2007-08-01,CASTLEBAR_020,7.7,50.0,357.0
2007-08-01,MANULLA_030,7.9,90.0,608.0
2007-08-01,DARGLE_030,6.84,53.6,356.0
2007-08-01,GRANEY (SHANNON)_050,7.23,46.96,173.0
2007-08-01,MOY_120,8.2,75.0,400.0
2007-08-01,MOY_070,7.9,90.0,292.0
2007-08-01,CORROY_010,7.8,71.0,627.0
2007-08-01,Washpool,8.3,55.85,404.0
2007-08-01,SWINFORD_010,8.1,106.0,622.0
2007-08-01,DEEL (CROSSMOLINA)_050,8.0,73.0,175.0
2007-08-01,DEEL (CROSSMOLINA)_050,8.0,73.0,175.0
2007-08-01,YELLOW (FOXFORD)_010,7.8,99.0,230.0
2007-08-01,YELLOW (FOXFORD)_010,7.8,99.0,230.0
2007-08-01,CASTLEBAR_010,7.8,95.0,372.0
2007-08-01,YELLOW (FOXFORD)_020,8.2,96.0,257.0
2007-08-01,Allua,7.63,62.4,78.0
2007-08-01,CASTLEBAR_010,7.8,95.0,372.0
2007-08-01,Allua,7.67,61.8,79.0
2007-08-01,CASTLEBAR_010,7.7,98.0,365.0
2007-08-01,CLYDAGH (CASTLEBAR)_020,7.8,100.0,242.0
2007-08-01,Allua,7.42,61.85,71.0
2007-08-01,CASTLEBAR_010,7.7,98.0,365.0
2007-08-01,CASTLEBAR_040,7.8,77.0,471.0
2007-08-01,BEHY (NORTH MAYO)_010,7.7,60.0,416.0
2007-08-01,MANULLA_020,7.7,82.0,596.0
2007-08-01,GRANEY (SHANNON)_050,7.23,46.96,173.0
2007-08-01,SPADDAGH_010,8.1,98.0,433.0
2007-08-01,MOY_080,8.1,87.0,383.0
2007-08-01,LOUGHNAMINOO STREAM_010,7.4,76.0,470.0
2007-09-01,GLENCULLEN_010,6.03,53.4,356.0
2007-09-01,CORROY_010,7.6,73.0,632.0
2007-09-01,CASTLEBAR_020,7.6,67.0,470.0
2007-09-01,SPADDAGH_010,8.1,100.0,459.0
2007-09-01,TRIMOGE_030,8.2,103.0,468.0
2007-09-01,MANULLA_040,8.2,101.0,620.0
2007-09-01,DARGLE_030,6.7,55.615,356.0
2007-09-01,DARGLE_030,6.97,64.3,356.0
2007-09-01,GWEESTION_020,8.1,101.0,532.0
2007-09-01,GLENCULLEN_020,6.68,52.4,356.0
2007-09-01,GLENCULLEN_010,6.7,10.6,356.0
2007-09-01,GLENCULLEN_010,8.02,53.4,356.0
2007-09-01,CLYDAGH (CASTLEBAR)_010,8.0,101.0,259.0
2007-09-01,DEEL (CROSSMOLINA)_050,8.1,110.0,645.0
2007-09-01,GRANEY (SHANNON)_050,7.74,47.825,199.0
2007-09-01,GLENCULLEN_020,7.49,52.95,356.0
2007-09-01,LEAFFONY_020,8.1,112.0,626.0
2007-09-01,SHANGANAGH_010,8.2,10.4,356.0
2007-09-01,SHANGANAGH_010,8.2,10.2,356.0
2007-09-01,CORROY_010,7.6,73.0,632.0
2007-09-01,SHANGANAGH_010,8.2,10.4,356.0
2007-09-01,BEHY (NORTH MAYO)_010,7.8,93.0,596.0
2007-09-01,Allua,7.33,66.05,76.0
2007-09-01,Allua,7.39,65.95,81.0
2007-09-01,Allua,8.1,63.15,81.0
2007-09-01,ASKANAGAP STREAM_010,6.72,54.44,356.0
2007-09-01,GLENCULLEN_010,6.7,10.6,356.0
2007-09-01,GLENCULLEN_010,8.02,53.4,356.0
2007-09-01,GLENCULLEN_010,6.03,53.4,356.0
2007-09-01,CAMCOR_020,8.12,54.695,253.0
2007-09-01,CAMCOR_020,8.05,53.395,203.0
2007-09-01,AVONMORE_040,6.31,52.3,356.0
2007-09-01,LEAFFONY_010,8.0,98.0,615.0
2007-09-01,CLYDAGH (CASTLEBAR)_010,8.0,101.0,259.0
2007-09-01,KILL OF THE GRANGE STREAM_010,8.0,9.4,356.0
2007-09-01,LEAFFONY_010,8.0,98.0,615.0
2007-09-01,CAMCOR_050,8.14,52.57,467.0
2007-09-01,CASTLEBAR_020,7.6,67.0,470.0
2007-09-01,KILL OF THE GRANGE STREAM_010,8.0,9.4,356.0
2007-09-01,Washpool,8.1,56.55,412.0
2007-09-01,Holan,8.1,51.65,387.0
2007-09-01,Holan,8.1,51.65,387.0
2007-09-01,MOY_080,8.2,98.0,557.0
2007-09-01,DARGLE_010,5.45,53.46,356.0
2007-09-01,MANULLA_040,8.2,101.0,620.0
2007-09-01,MOY_070,7.8,92.0,328.0
2007-09-01,GRANEY (SHANNON)_050,7.74,47.825,199.0
2007-09-01,MOY_120,8.2,98.0,414.0
2007-09-01,LEAFFONY_020,8.1,112.0,626.0
2007-09-01,SHANGANAGH_010,8.2,10.4,356.0
2007-09-01,SHANGANAGH_010,8.2,10.2,356.0
2007-09-01,BELLAWADDY_020,8.2,100.0,643.0
2007-09-01,KILMACANOGE_010,7.73,52.5,356.0
2007-09-01,GLORE (MAYO)_020,8.2,101.0,604.0
2007-09-01,CASTLEBAR_040,7.9,88.0,447.0
2007-09-01,MOY_090,8.2,95.0,519.0
2007-09-01,MOY_090,8.0,96.0,382.0
2007-09-01,KILMACANOGE_010,7.387,45.85,356.0
2007-09-01,GWEESTION_020,8.1,101.0,532.0
2007-09-01,Allua,7.33,66.05,76.0
2007-09-01,Allua,7.39,65.95,81.0
2007-09-01,Allua,8.1,63.15,81.0
2007-09-01,MOY_070,7.8,92.0,328.0
2007-09-01,DARGLE_030,6.7,55.615,356.0
2007-09-01,SHANGANAGH_010,8.2,10.4,356.0
2007-09-01,BALLYCREEN BROOK_020,6.51,54.87,356.0
2007-09-01,DARGLE_020,6.5,56.05,356.0
2007-09-01,YELLOW (FOXFORD)_020,8.0,97.0,239.0
2007-09-01,Allua,8.1,63.15,81.0
2007-09-01,Allua,7.39,65.95,81.0
2007-09-01,CAMCOR_020,8.12,54.695,253.0
2007-09-01,CAMCOR_020,8.05,53.395,203.0
2007-09-01,MOY_080,8.2,98.0,557.0
2007-09-01,BELLAWADDY_020,8.2,100.0,643.0
2007-09-01,Allua,7.39,65.95,81.0
2007-09-01,Allua,7.33,66.05,76.0
